invoice_line_id,invoice_code,product_code,quantity,unit_price,line_discount_percent,line_discount_amount,line_total
1369,HDIP000728,SKU-NOW-1078,1,415000.0,0.0,0.0,415000.0
1370,HDIP000729,SKU-DKM-1038,1,228000.0,0.0,0.0,228000.0
1371,HDIP000729,SKU-NOW-1078,2,415000.0,10.0,83000.0,747000.0
1372,HDIP000730,SKU-BAD-1087,3,731000.0,5.0,110000.0,2083000.0
1373,HDIP000731,SKU-TEE-1022,1,252000.0,15.0,38000.0,214000.0
1374,HDIP000732,SKU-DIR-1119,1,693000.0,5.0,35000.0,658000.0
1375,HDIP000733,SKU-COO-1086,1,365000.0,15.0,55000.0,310000.0
1376,HDIP000733,SKU-TEE-1016,1,220000.0,15.0,33000.0,187000.0
1377,HDIP000733,SKU-BAD-1018,1,494000.0,0.0,0.0,494000.0
1378,HDIP000733,SKU-DIR-1119,2,693000.0,10.0,139000.0,1247000.0
1379,HDIP000734,SKU-SWE-1101,3,757000.0,5.0,114000.0,2157000.0
1380,HDIP000734,SKU-TSU-1072,2,352000.0,0.0,0.0,704000.0
1381,HDIP000735,SKU-DIR-1095,1,388000.0,0.0,0.0,388000.0
1382,HDIP000736,SKU-BAD-1074,1,487000.0,10.0,49000.0,438000.0
1383,HDIP000736,SKU-DIR-1095,1,388000.0,5.0,19000.0,369000.0
1384,HDIP000736,SKU-BAD-1001,3,447000.0,0.0,0.0,1341000.0
1385,HDIP000736,SKU-TEE-1040,1,172000.0,15.0,26000.0,146000.0
1386,HDIP000737,SKU-SWE-1002,1,401000.0,5.0,20000.0,381000.0
1387,HDIP000738,SKU-TEE-1059,1,177000.0,0.0,0.0,177000.0
1388,HDIP000738,SKU-SWE-1019,1,423000.0,15.0,63000.0,360000.0
1389,HDIP000739,SKU-DIR-1109,1,341000.0,5.0,17000.0,324000.0
1390,HDIP000740,SKU-DIR-1104,1,605000.0,15.0,91000.0,514000.0
1391,HDIP000741,SKU-NOW-1100,1,229000.0,0.0,0.0,229000.0
1392,HDIP000741,SKU-BAD-1023,3,751000.0,15.0,338000.0,1915000.0
1393,HDIP000741,SKU-TSU-1110,2,633000.0,0.0,0.0,1266000.0
1394,HDIP000741,SKU-THE-1063,3,472000.0,10.0,142000.0,1274000.0
1395,HDIP000742,SKU-BAD-1097,1,438000.0,15.0,66000.0,372000.0
1396,HDIP000742,SKU-TEE-1051,2,201000.0,15.0,60000.0,342000.0
1397,HDIP000742,SKU-TEE-1010,2,240000.0,5.0,24000.0,456000.0
1398,HDIP000742,SKU-THE-1068,1,496000.0,0.0,0.0,496000.0
1399,HDIP000742,SKU-NOW-1094,1,308000.0,10.0,31000.0,277000.0
1400,HDIP000743,SKU-BAD-1057,1,664000.0,0.0,0.0,664000.0
1401,HDIP000743,SKU-BAD-1090,1,475000.0,15.0,71000.0,404000.0
1402,HDIP000744,SKU-BAD-1074,1,487000.0,0.0,0.0,487000.0
1403,HDIP000744,SKU-DIR-1014,1,715000.0,5.0,36000.0,679000.0
1404,HDIP000745,SKU-DKM-1061,1,205000.0,0.0,0.0,205000.0
1405,HDIP000746,SKU-NOW-1081,1,420000.0,0.0,0.0,420000.0
1406,HDIP000746,SKU-DIR-1093,1,544000.0,0.0,0.0,544000.0
1407,HDIP000746,SKU-NOW-1052,1,425000.0,0.0,0.0,425000.0
1408,HDIP000746,SKU-TEE-1032,1,278000.0,5.0,14000.0,264000.0
1409,HDIP000747,SKU-DKM-1084,1,625000.0,0.0,0.0,625000.0
1410,HDIP000748,SKU-DIR-1117,1,397000.0,10.0,40000.0,357000.0
1411,HDIP000748,SKU-TEE-1066,1,230000.0,10.0,23000.0,207000.0
1412,HDIP000749,SKU-COO-1083,1,284000.0,0.0,0.0,284000.0
1413,HDIP000750,SKU-BAD-1111,1,611000.0,5.0,31000.0,580000.0
1414,HDIP000750,SKU-DKM-1102,2,454000.0,0.0,0.0,908000.0
1415,HDIP000751,SKU-DIR-1108,1,400000.0,15.0,60000.0,340000.0
1416,HDIP000752,SKU-SWE-1077,1,418000.0,0.0,0.0,418000.0
1417,HDIP000753,SKU-BAD-1074,1,487000.0,0.0,0.0,487000.0
1418,HDIP000754,SKU-DIR-1065,1,426000.0,15.0,64000.0,362000.0
1419,HDIP000754,SKU-TEE-1039,1,301000.0,0.0,0.0,301000.0
1420,HDIP000754,SKU-DIR-1047,1,320000.0,10.0,32000.0,288000.0
1421,HDIP000754,SKU-SWE-1070,2,718000.0,0.0,0.0,1436000.0
1422,HDIP000754,SKU-TEE-1022,1,252000.0,5.0,13000.0,239000.0
1423,HDIP000755,SKU-SWE-1046,1,566000.0,0.0,0.0,566000.0
1424,HDIP000755,SKU-NOW-1078,1,415000.0,15.0,62000.0,353000.0
1425,HDIP000756,SKU-TEE-1107,1,179000.0,0.0,0.0,179000.0
1426,HDIP000757,SKU-NOW-1094,1,308000.0,0.0,0.0,308000.0
1427,HDIP000758,SKU-SWE-1011,2,375000.0,15.0,112000.0,638000.0
1428,HDIP000759,SKU-NOW-1094,1,308000.0,15.0,46000.0,262000.0
1429,HDIP000760,SKU-TEE-1020,1,190000.0,5.0,10000.0,180000.0
1430,HDIP000761,SKU-BAD-1069,1,415000.0,10.0,42000.0,373000.0
1431,HDIP000762,SKU-DKM-1043,1,592000.0,0.0,0.0,592000.0
1432,HDIP000763,SKU-THE-1029,1,475000.0,10.0,48000.0,427000.0
1433,HDIP000763,SKU-TEE-1049,1,226000.0,0.0,0.0,226000.0
1434,HDIP000763,SKU-DIR-1014,1,715000.0,5.0,36000.0,679000.0
1435,HDIP000763,SKU-SWE-1101,1,757000.0,0.0,0.0,757000.0
1436,HDIP000763,SKU-DIR-1119,1,693000.0,0.0,0.0,693000.0
1437,HDIP000764,SKU-BAD-1097,1,438000.0,0.0,0.0,438000.0
1438,HDIP000765,SKU-COO-1017,1,85000.0,10.0,8000.0,77000.0
1439,HDIP000765,SKU-TSU-1034,1,385000.0,15.0,58000.0,327000.0
1440,HDIP000766,SKU-DIR-1093,1,544000.0,0.0,0.0,544000.0
1441,HDIP000767,SKU-SWE-1046,1,566000.0,10.0,57000.0,509000.0
1442,HDIP000768,SKU-TSU-1110,1,633000.0,0.0,0.0,633000.0
1443,HDIP000769,SKU-TEE-1031,2,290000.0,0.0,0.0,580000.0
1444,HDIP000770,SKU-SWE-1002,1,401000.0,15.0,60000.0,341000.0
1445,HDIP000770,SKU-BAD-1055,1,472000.0,5.0,24000.0,448000.0
1446,HDIP000770,SKU-BAD-1087,1,731000.0,15.0,110000.0,621000.0
1447,HDIP000771,SKU-DIR-1117,1,397000.0,15.0,60000.0,337000.0
1448,HDIP000771,SKU-TEE-1107,1,179000.0,10.0,18000.0,161000.0
1449,HDIP000772,SKU-TEE-1022,2,252000.0,10.0,50000.0,454000.0
1450,HDIP000772,SKU-BAD-1087,2,731000.0,0.0,0.0,1462000.0
1451,HDIP000773,SKU-BAD-1055,1,472000.0,0.0,0.0,472000.0
1452,HDIP000773,SKU-BAD-1064,1,515000.0,15.0,77000.0,438000.0
1453,HDIP000773,SKU-TEE-1049,1,226000.0,10.0,23000.0,203000.0
1454,HDIP000773,SKU-TEE-1022,2,252000.0,0.0,0.0,504000.0
1455,HDIP000774,SKU-DIR-1095,1,388000.0,5.0,19000.0,369000.0
1456,HDIP000775,SKU-TEE-1115,1,227000.0,0.0,0.0,227000.0
1457,HDIP000775,SKU-DKM-1080,1,498000.0,0.0,0.0,498000.0
1458,HDIP000775,SKU-DIR-1109,1,341000.0,0.0,0.0,341000.0
1459,HDIP000775,SKU-THE-1063,1,472000.0,15.0,71000.0,401000.0
1460,HDIP000776,SKU-NOW-1026,1,240000.0,10.0,24000.0,216000.0
1461,HDIP000777,SKU-NOW-1085,1,210000.0,5.0,10000.0,200000.0
1462,HDIP000778,SKU-BAD-1069,1,415000.0,5.0,21000.0,394000.0
1463,HDIP000778,SKU-DIR-1104,1,605000.0,5.0,30000.0,575000.0
1464,HDIP000778,SKU-DIR-1035,1,555000.0,0.0,0.0,555000.0
1465,HDIP000779,SKU-COO-1037,1,132000.0,5.0,7000.0,125000.0
1466,HDIP000780,SKU-TEE-1062,3,326000.0,0.0,0.0,978000.0
1467,HDIP000780,SKU-COO-1086,1,365000.0,10.0,36000.0,329000.0
1468,HDIP000781,SKU-NOW-1100,1,229000.0,15.0,34000.0,195000.0
1469,HDIP000781,SKU-DIR-1113,2,595000.0,5.0,60000.0,1130000.0
1470,HDIP000781,SKU-NOW-1052,1,425000.0,0.0,0.0,425000.0
1471,HDIP000782,SKU-TEE-1031,2,290000.0,5.0,29000.0,551000.0
1472,HDIP000782,SKU-DIR-1007,3,631000.0,15.0,284000.0,1609000.0
1473,HDIP000782,SKU-BAD-1087,1,731000.0,5.0,37000.0,694000.0
1474,HDIP000783,SKU-TEE-1020,1,190000.0,0.0,0.0,190000.0
1475,HDIP000784,SKU-TEE-1032,1,278000.0,0.0,0.0,278000.0
1476,HDIP000784,SKU-COO-1086,1,365000.0,10.0,36000.0,329000.0
1477,HDIP000784,SKU-DIR-1106,1,353000.0,0.0,0.0,353000.0
1478,HDIP000784,SKU-BAD-1055,3,472000.0,10.0,142000.0,1274000.0
1479,HDIP000784,SKU-NOW-1026,1,240000.0,0.0,0.0,240000.0
1480,HDIP000785,SKU-NOW-1025,2,438000.0,5.0,44000.0,832000.0
1481,HDIP000786,SKU-THE-1068,1,496000.0,15.0,74000.0,422000.0
1482,HDIP000787,SKU-BAD-1055,1,472000.0,0.0,0.0,472000.0
1483,HDIP000788,SKU-TEE-1032,2,278000.0,0.0,0.0,556000.0
1484,HDIP000788,SKU-COO-1041,1,371000.0,0.0,0.0,371000.0
1485,HDIP000789,SKU-DIR-1117,1,397000.0,0.0,0.0,397000.0
1486,HDIP000789,SKU-NOW-1078,1,415000.0,5.0,21000.0,394000.0
1487,HDIP000790,SKU-TEE-1088,1,274000.0,0.0,0.0,274000.0
1488,HDIP000790,SKU-TSU-1071,1,610000.0,15.0,92000.0,518000.0
1489,HDIP000791,SKU-TEE-1036,1,296000.0,5.0,15000.0,281000.0
1490,HDIP000792,SKU-DIR-1117,2,397000.0,0.0,0.0,794000.0
1491,HDIP000793,SKU-DKM-1080,1,498000.0,0.0,0.0,498000.0
1492,HDIP000793,SKU-DIR-1044,1,443000.0,0.0,0.0,443000.0
1493,HDIP000793,SKU-TEE-1039,1,301000.0,0.0,0.0,301000.0
1494,HDIP000793,SKU-DIR-1093,1,544000.0,15.0,82000.0,462000.0
1495,HDIP000794,SKU-BAD-1058,1,430000.0,5.0,22000.0,408000.0
1496,HDIP000794,SKU-NOW-1081,1,420000.0,5.0,21000.0,399000.0
1497,HDIP000794,SKU-TSU-1092,1,708000.0,10.0,71000.0,637000.0
1498,HDIP000795,SKU-NOW-1073,1,216000.0,15.0,32000.0,184000.0
1499,HDIP000796,SKU-TEE-1112,3,339000.0,0.0,0.0,1017000.0
1500,HDIP000796,SKU-TEE-1066,1,230000.0,10.0,23000.0,207000.0
1501,HDIP000797,SKU-TEE-1027,1,339000.0,10.0,34000.0,305000.0
1502,HDIP000797,SKU-SWE-1024,1,753000.0,15.0,113000.0,640000.0
1503,HDIP000798,SKU-THE-1029,1,475000.0,0.0,0.0,475000.0
1504,HDIP000799,SKU-DKM-1038,1,228000.0,0.0,0.0,228000.0
1505,HDIP000799,SKU-DIR-1006,2,416000.0,0.0,0.0,832000.0
1506,HDIP000800,SKU-DKM-1045,1,524000.0,0.0,0.0,524000.0
1507,HDIP000801,SKU-THE-1053,1,675000.0,0.0,0.0,675000.0
1508,HDIP000801,SKU-TEE-1115,3,227000.0,15.0,102000.0,579000.0
1509,HDIP000802,SKU-TEE-1003,1,244000.0,10.0,24000.0,220000.0
1510,HDIP000803,SKU-COO-1033,1,281000.0,0.0,0.0,281000.0
1511,HDIP000803,SKU-TEE-1112,2,339000.0,0.0,0.0,678000.0
1512,HDIP000803,SKU-NOW-1081,1,420000.0,0.0,0.0,420000.0
1513,HDIP000803,SKU-DIR-1082,1,382000.0,5.0,19000.0,363000.0
1514,HDIP000804,SKU-TEE-1062,1,326000.0,0.0,0.0,326000.0
1515,HDIP000805,SKU-NOW-1094,1,308000.0,0.0,0.0,308000.0
1516,HDIP000805,SKU-SWE-1024,1,753000.0,0.0,0.0,753000.0
1517,HDIP000806,SKU-BAD-1055,1,472000.0,15.0,71000.0,401000.0
1518,HDIP000807,SKU-DIR-1104,1,605000.0,5.0,30000.0,575000.0
1519,HDIP000807,SKU-SWE-1002,1,401000.0,0.0,0.0,401000.0
1520,HDIP000808,SKU-NOW-1099,1,356000.0,0.0,0.0,356000.0
1521,HDIP000809,SKU-BAD-1105,2,403000.0,0.0,0.0,806000.0
1522,HDIP000809,SKU-DIR-1044,1,443000.0,5.0,22000.0,421000.0
1523,HDIP000810,SKU-TEE-1020,1,190000.0,10.0,19000.0,171000.0
1524,HDIP000811,SKU-DIR-1014,1,715000.0,5.0,36000.0,679000.0
1525,HDIP000811,SKU-SWE-1070,1,718000.0,0.0,0.0,718000.0
1526,HDIP000811,SKU-DKM-1038,1,228000.0,5.0,11000.0,217000.0
1527,HDIP000812,SKU-DIR-1113,1,595000.0,15.0,89000.0,506000.0
1528,HDIP000813,SKU-COO-1037,1,132000.0,10.0,13000.0,119000.0
1529,HDIP000814,SKU-BAD-1023,1,751000.0,10.0,75000.0,676000.0
1530,HDIP000814,SKU-BAD-1055,1,472000.0,5.0,24000.0,448000.0
1531,HDIP000815,SKU-DIR-1014,1,715000.0,5.0,36000.0,679000.0
1532,HDIP000816,SKU-BAD-1111,1,611000.0,0.0,0.0,611000.0
1533,HDIP000816,SKU-DIR-1120,1,510000.0,5.0,26000.0,484000.0
1534,HDIP000816,SKU-TEE-1020,1,190000.0,5.0,10000.0,180000.0
1535,HDIP000817,SKU-SWE-1042,3,535000.0,0.0,0.0,1605000.0
1536,HDIP000818,SKU-THE-1053,1,675000.0,0.0,0.0,675000.0
1537,HDIP000818,SKU-NOW-1078,1,415000.0,15.0,62000.0,353000.0
1538,HDIP000819,SKU-BAD-1064,1,515000.0,0.0,0.0,515000.0
1539,HDIP000819,SKU-BAD-1069,1,415000.0,10.0,42000.0,373000.0
1540,HDIP000820,SKU-TEE-1031,1,290000.0,0.0,0.0,290000.0
1541,HDIP000820,SKU-DIR-1047,1,320000.0,5.0,16000.0,304000.0
1542,HDIP000821,SKU-BAD-1111,1,611000.0,5.0,31000.0,580000.0
1543,HDIP000821,SKU-NOW-1100,1,229000.0,10.0,23000.0,206000.0
1544,HDIP000821,SKU-BAD-1105,3,403000.0,5.0,60000.0,1149000.0
1545,HDIP000822,SKU-TEE-1016,1,220000.0,5.0,11000.0,209000.0
1546,HDIP000822,SKU-BAD-1090,1,475000.0,15.0,71000.0,404000.0
1547,HDIP000823,SKU-TEE-1010,2,240000.0,0.0,0.0,480000.0
1548,HDIP000823,SKU-TEE-1062,1,326000.0,0.0,0.0,326000.0
1549,HDIP000824,SKU-BAD-1105,1,403000.0,0.0,0.0,403000.0
1550,HDIP000824,SKU-DIR-1054,1,349000.0,0.0,0.0,349000.0
1551,HDIP000825,SKU-BAD-1057,1,664000.0,0.0,0.0,664000.0
1552,HDIP000825,SKU-SWE-1101,1,757000.0,0.0,0.0,757000.0
1553,HDIP000826,SKU-SWE-1002,2,401000.0,15.0,120000.0,682000.0
1554,HDIP000826,SKU-TEE-1051,2,201000.0,5.0,20000.0,382000.0
1555,HDIP000827,SKU-BAD-1055,1,472000.0,0.0,0.0,472000.0
1556,HDIP000827,SKU-DIR-1120,1,510000.0,0.0,0.0,510000.0
1557,HDIP000828,SKU-DIR-1106,1,353000.0,10.0,35000.0,318000.0
1558,HDIP000829,SKU-DKM-1084,1,625000.0,5.0,31000.0,594000.0
1559,HDIP000829,SKU-COO-1083,1,284000.0,0.0,0.0,284000.0
1560,HDIP000830,SKU-DIR-1047,1,320000.0,0.0,0.0,320000.0
1561,HDIP000831,SKU-SWE-1077,1,418000.0,0.0,0.0,418000.0
1562,HDIP000832,SKU-SWE-1011,3,375000.0,10.0,112000.0,1013000.0
1563,HDIP000833,SKU-NOW-1012,2,355000.0,0.0,0.0,710000.0
1564,HDIP000834,SKU-TEE-1051,1,201000.0,0.0,0.0,201000.0
1565,HDIP000835,SKU-NOW-1100,1,229000.0,5.0,11000.0,218000.0
1566,HDIP000835,SKU-TEE-1020,1,190000.0,0.0,0.0,190000.0
1567,HDIP000836,SKU-NOW-1081,1,420000.0,15.0,63000.0,357000.0
1568,HDIP000837,SKU-COO-1021,3,112000.0,10.0,34000.0,302000.0
1569,HDIP000837,SKU-DIR-1065,1,426000.0,0.0,0.0,426000.0
1570,HDIP000837,SKU-TSU-1067,1,608000.0,0.0,0.0,608000.0
1571,HDIP000838,SKU-TSU-1092,1,708000.0,5.0,35000.0,673000.0
1572,HDIP000839,SKU-NOW-1073,2,216000.0,0.0,0.0,432000.0
1573,HDIP000839,SKU-NOW-1081,1,420000.0,0.0,0.0,420000.0
1574,HDIP000839,SKU-BAD-1064,1,515000.0,0.0,0.0,515000.0
1575,HDIP000839,SKU-THE-1013,1,387000.0,5.0,19000.0,368000.0
1576,HDIP000840,SKU-BAD-1074,1,487000.0,0.0,0.0,487000.0
1577,HDIP000841,SKU-COO-1033,2,281000.0,0.0,0.0,562000.0
1578,HDIP000841,SKU-NOW-1098,3,393000.0,5.0,59000.0,1120000.0
1579,HDIP000841,SKU-DIR-1113,1,595000.0,0.0,0.0,595000.0
1580,HDIP000841,SKU-BAD-1057,1,664000.0,10.0,66000.0,598000.0
1581,HDIP000841,SKU-DKM-1084,2,625000.0,0.0,0.0,1250000.0
1582,HDIP000842,SKU-TEE-1088,1,274000.0,5.0,14000.0,260000.0
1583,HDIP000843,SKU-TEE-1032,2,278000.0,0.0,0.0,556000.0
1584,HDIP000843,SKU-BAD-1090,1,475000.0,0.0,0.0,475000.0
1585,HDIP000844,SKU-THE-1029,1,475000.0,0.0,0.0,475000.0
1586,HDIP000844,SKU-NOW-1050,1,245000.0,5.0,12000.0,233000.0
1587,HDIP000844,SKU-TEE-1112,1,339000.0,5.0,17000.0,322000.0
1588,HDIP000845,SKU-NOW-1026,1,240000.0,0.0,0.0,240000.0
1589,HDIP000845,SKU-NOW-1052,3,425000.0,5.0,64000.0,1211000.0
1590,HDIP000845,SKU-DKM-1043,1,592000.0,15.0,89000.0,503000.0
1591,HDIP000846,SKU-DKM-1061,1,205000.0,0.0,0.0,205000.0
1592,HDIP000846,SKU-SWE-1019,1,423000.0,10.0,42000.0,381000.0
1593,HDIP000847,SKU-DIR-1028,1,536000.0,0.0,0.0,536000.0
1594,HDIP000847,SKU-DIR-1007,1,631000.0,0.0,0.0,631000.0
1595,HDIP000847,SKU-TEE-1112,1,339000.0,0.0,0.0,339000.0
1596,HDIP000847,SKU-TEE-1003,1,244000.0,0.0,0.0,244000.0
1597,HDIP000847,SKU-NOW-1098,1,393000.0,15.0,59000.0,334000.0
1598,HDIP000848,SKU-DIR-1007,1,631000.0,5.0,32000.0,599000.0
1599,HDIP000849,SKU-DIR-1054,1,349000.0,10.0,35000.0,314000.0
1600,HDIP000850,SKU-TSU-1072,1,352000.0,0.0,0.0,352000.0
1601,HDIP000850,SKU-SWE-1101,1,757000.0,10.0,76000.0,681000.0
1602,HDIP000850,SKU-TEE-1115,1,227000.0,0.0,0.0,227000.0
1603,HDIP000851,SKU-TEE-1059,2,177000.0,5.0,18000.0,336000.0
1604,HDIP000852,SKU-DIR-1093,1,544000.0,5.0,27000.0,517000.0
1605,HDIP000853,SKU-TSU-1096,3,405000.0,5.0,61000.0,1154000.0
1606,HDIP000854,SKU-TEE-1027,3,339000.0,15.0,153000.0,864000.0
1607,HDIP000855,SKU-TEE-1040,1,172000.0,0.0,0.0,172000.0
1608,HDIP000856,SKU-TEE-1107,1,179000.0,10.0,18000.0,161000.0
1609,HDIP000857,SKU-BAD-1023,1,751000.0,0.0,0.0,751000.0
1610,HDIP000858,SKU-BAD-1090,2,475000.0,0.0,0.0,950000.0
1611,HDIP000858,SKU-DKM-1080,3,498000.0,0.0,0.0,1494000.0
1612,HDIP000859,SKU-TSU-1096,1,405000.0,10.0,40000.0,365000.0
1613,HDIP000860,SKU-TSU-1110,1,633000.0,5.0,32000.0,601000.0
1614,HDIP000860,SKU-DIR-1054,1,349000.0,0.0,0.0,349000.0
1615,HDIP000861,SKU-DIR-1106,1,353000.0,15.0,53000.0,300000.0
1616,HDIP000862,SKU-DIR-1035,1,555000.0,0.0,0.0,555000.0
1617,HDIP000862,SKU-DIR-1113,2,595000.0,5.0,60000.0,1130000.0
1618,HDIP000863,SKU-TEE-1020,1,190000.0,10.0,19000.0,171000.0
1619,HDIP000864,SKU-TEE-1051,1,201000.0,15.0,30000.0,171000.0
1620,HDIP000865,SKU-DIR-1082,1,382000.0,15.0,57000.0,325000.0
1621,HDIP000866,SKU-THE-1013,1,387000.0,0.0,0.0,387000.0
1622,HDIP000867,SKU-NOW-1081,2,420000.0,0.0,0.0,840000.0
1623,HDIP000867,SKU-THE-1118,2,434000.0,0.0,0.0,868000.0
1624,HDIP000867,SKU-TSU-1034,1,385000.0,0.0,0.0,385000.0
1625,HDIP000868,SKU-DKM-1091,1,657000.0,0.0,0.0,657000.0
1626,HDIP000869,SKU-NOW-1100,1,229000.0,15.0,34000.0,195000.0
1627,HDIP000869,SKU-SWE-1046,2,566000.0,0.0,0.0,1132000.0
1628,HDIP000870,SKU-NOW-1085,1,210000.0,0.0,0.0,210000.0
1629,HDIP000870,SKU-DIR-1007,1,631000.0,15.0,95000.0,536000.0
1630,HDIP000870,SKU-TEE-1036,3,296000.0,0.0,0.0,888000.0
1631,HDIP000871,SKU-COO-1037,1,132000.0,0.0,0.0,132000.0
1632,HDIP000872,SKU-THE-1063,1,472000.0,5.0,24000.0,448000.0
1633,HDIP000873,SKU-TEE-1049,1,226000.0,5.0,11000.0,215000.0
1634,HDIP000873,SKU-SWE-1114,2,615000.0,0.0,0.0,1230000.0
1635,HDIP000874,SKU-DIR-1044,3,443000.0,5.0,66000.0,1263000.0
1636,HDIP000875,SKU-COO-1033,1,281000.0,10.0,28000.0,253000.0
1637,HDIP000875,SKU-DIR-1119,1,693000.0,0.0,0.0,693000.0
1638,HDIP000876,SKU-TSU-1015,1,292000.0,0.0,0.0,292000.0
1639,HDIP000876,SKU-TEE-1116,1,270000.0,15.0,40000.0,230000.0
1640,HDIP000876,SKU-DIR-1028,1,536000.0,0.0,0.0,536000.0
1641,HDIP000877,SKU-TSU-1071,1,610000.0,5.0,30000.0,580000.0
1642,HDIP000878,SKU-NOW-1026,1,240000.0,15.0,36000.0,204000.0
1643,HDIP000879,SKU-TEE-1027,3,339000.0,5.0,51000.0,966000.0
1644,HDIP000880,SKU-DKM-1080,1,498000.0,0.0,0.0,498000.0
1645,HDIP000880,SKU-DIR-1014,1,715000.0,0.0,0.0,715000.0
1646,HDIP000880,SKU-NOW-1078,2,415000.0,0.0,0.0,830000.0
1647,HDIP000881,SKU-DKM-1038,2,228000.0,15.0,68000.0,388000.0
1648,HDIP000881,SKU-NOW-1078,3,415000.0,10.0,124000.0,1121000.0
1649,HDIP000882,SKU-BAD-1055,1,472000.0,0.0,0.0,472000.0
1650,HDIP000882,SKU-DKM-1102,1,454000.0,0.0,0.0,454000.0
1651,HDIP000882,SKU-SWE-1024,1,753000.0,0.0,0.0,753000.0
1652,HDIP000883,SKU-DIR-1028,1,536000.0,0.0,0.0,536000.0
1653,HDIP000883,SKU-DIR-1060,2,655000.0,10.0,131000.0,1179000.0
1654,HDIP000884,SKU-DIR-1014,1,715000.0,10.0,72000.0,643000.0
1655,HDIP000884,SKU-TSU-1072,2,352000.0,15.0,106000.0,598000.0
1656,HDIP000885,SKU-COO-1056,2,275000.0,0.0,0.0,550000.0
1657,HDIP000885,SKU-COO-1041,1,371000.0,5.0,19000.0,352000.0
1658,HDIP000886,SKU-TEE-1022,1,252000.0,10.0,25000.0,227000.0
1659,HDIP000887,SKU-SWE-1101,2,757000.0,0.0,0.0,1514000.0
1660,HDIP000888,SKU-THE-1118,1,434000.0,0.0,0.0,434000.0
1661,HDIP000888,SKU-THE-1068,1,496000.0,0.0,0.0,496000.0
1662,HDIP000888,SKU-DIR-1006,2,416000.0,5.0,42000.0,790000.0
1663,HDIP000889,SKU-NOW-1100,1,229000.0,10.0,23000.0,206000.0
1664,HDIP000890,SKU-COO-1083,1,284000.0,0.0,0.0,284000.0
1665,HDIP000890,SKU-DIR-1117,2,397000.0,0.0,0.0,794000.0
1666,HDIP000891,SKU-SWE-1042,2,535000.0,15.0,160000.0,910000.0
1667,HDIP000892,SKU-DIR-1104,2,605000.0,10.0,121000.0,1089000.0
1668,HDIP000892,SKU-TSU-1048,3,485000.0,15.0,218000.0,1237000.0
1669,HDIP000893,SKU-TEE-1039,1,301000.0,0.0,0.0,301000.0
1670,HDIP000894,SKU-THE-1075,1,503000.0,0.0,0.0,503000.0
1671,HDIP000894,SKU-TEE-1059,1,177000.0,5.0,9000.0,168000.0
1672,HDIP000894,SKU-TEE-1016,1,220000.0,15.0,33000.0,187000.0
1673,HDIP000894,SKU-COO-1017,1,85000.0,10.0,8000.0,77000.0
1674,HDIP000895,SKU-SWE-1042,1,535000.0,0.0,0.0,535000.0
1675,HDIP000895,SKU-NOW-1099,1,356000.0,0.0,0.0,356000.0
1676,HDIP000895,SKU-NOW-1094,1,308000.0,0.0,0.0,308000.0
1677,HDIP000895,SKU-TEE-1062,1,326000.0,15.0,49000.0,277000.0
1678,HDIP000895,SKU-THE-1029,2,475000.0,15.0,142000.0,808000.0
1679,HDIP000896,SKU-DIR-1028,1,536000.0,5.0,27000.0,509000.0
1680,HDIP000897,SKU-NOW-1098,2,393000.0,0.0,0.0,786000.0
1681,HDIP000897,SKU-THE-1068,1,496000.0,15.0,74000.0,422000.0
1682,HDIP000897,SKU-TEE-1066,1,230000.0,10.0,23000.0,207000.0
1683,HDIP000898,SKU-TEE-1112,1,339000.0,0.0,0.0,339000.0
1684,HDIP000898,SKU-DKM-1080,1,498000.0,0.0,0.0,498000.0
1685,HDIP000898,SKU-TEE-1066,1,230000.0,10.0,23000.0,207000.0
1686,HDIP000898,SKU-NOW-1026,1,240000.0,0.0,0.0,240000.0
1687,HDIP000898,SKU-NOW-1100,1,229000.0,0.0,0.0,229000.0
1688,HDIP000899,SKU-DKM-1061,1,205000.0,5.0,10000.0,195000.0
1689,HDIP000900,SKU-DIR-1028,1,536000.0,10.0,54000.0,482000.0
1690,HDIP000901,SKU-THE-1013,1,387000.0,5.0,19000.0,368000.0
1691,HDIP000902,SKU-TEE-1036,1,296000.0,5.0,15000.0,281000.0
1692,HDIP000903,SKU-TSU-1015,1,292000.0,0.0,0.0,292000.0
1693,HDIP000903,SKU-THE-1029,1,475000.0,0.0,0.0,475000.0
1694,HDIP000904,SKU-BAD-1090,1,475000.0,0.0,0.0,475000.0
1695,HDIP000904,SKU-TSU-1092,1,708000.0,15.0,106000.0,602000.0
1696,HDIP000904,SKU-NOW-1052,1,425000.0,0.0,0.0,425000.0
1697,HDIP000905,SKU-COO-1037,1,132000.0,0.0,0.0,132000.0
1698,HDIP000905,SKU-NOW-1094,1,308000.0,15.0,46000.0,262000.0
1699,HDIP000906,SKU-TEE-1088,1,274000.0,0.0,0.0,274000.0
1700,HDIP000907,SKU-TEE-1003,1,244000.0,0.0,0.0,244000.0
1701,HDIP000908,SKU-THE-1075,1,503000.0,0.0,0.0,503000.0
1702,HDIP000908,SKU-BAD-1001,1,447000.0,0.0,0.0,447000.0
1703,HDIP000908,SKU-THE-1063,1,472000.0,0.0,0.0,472000.0
1704,HDIP000908,SKU-TEE-1112,2,339000.0,10.0,68000.0,610000.0
